label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
Circle,0.8716517857142855,0.07533482142857141,0.9481026785714282,0.12444196428571423,1.0,0.3677455357142857,0.6155133928571427,0.7952008928571427,0.05468750000000012,0.6478794642857143,0.0,0.21986607142857137,0.33426339285714274,0.0,0.6802455357142857,0.008370535714285665,0.7734374999999999,0.05022321428571428,0.7862723214285713,0.05022321428571428
Circle,0.6776699029126214,0.11844660194174748,0.6537216828478967,0.11262135922330088,0.6608414239482203,0.11262135922330088,0.9417475728155343,0.33592233009708716,0.7404530744336573,1.0,0.13721682847896435,0.8291262135922334,0.0,0.2718446601941749,0.33786407766990234,0.0,0.6679611650485436,0.052427184466019267,0.7359223300970874,0.08932038834951447
Circle,0.7159090909090909,0.005681818181818182,0.6647727272727273,0.0,0.7727272727272727,0.028409090909090908,1.0,0.42613636363636365,0.5568181818181818,1.0,0.0,0.7556818181818182,0.09659090909090909,0.2215909090909091,0.5,0.005681818181818182,0.7159090909090909,0.005681818181818182,0.7386363636363636,0.005681818181818182
Circle,0.746765249537893,0.08687615526802214,0.7412199630314235,0.08687615526802214,0.824399260628466,0.11829944547134925,1.0,0.47689463955637695,0.6198398028342579,0.9802834257547752,0.05545286506469502,0.6894639556377079,0.0,0.19963031423290206,0.34935304990757826,0.0,0.5927295132470732,0.03881700554528643,0.680221811460259,0.08133086876155264
Circle,0.6240875912408761,0.07542579075425788,0.6180048661800489,0.07542579075425788,0.6514598540145987,0.06995133819951337,1.0,0.3527980535279804,0.722019464720195,0.956204379562044,0.05900243309002462,0.8120437956204384,0.0,0.2524330900243311,0.4446472019464715,0.0,0.741484184914842,0.07420924574209241,0.7773722627737228,0.08637469586374694
Circle,0.6604651162790698,0.10697674418604651,0.641860465116279,0.10697674418604651,0.641860465116279,0.10232558139534884,0.8511627906976744,0.15813953488372093,1.0,0.7209302325581395,0.10232558139534884,0.8697674418604651,0.0,0.37209302325581395,0.3767441860465116,0.037209302325581395,0.6093023255813953,0.0,0.6604651162790698,0.004651162790697674
Circle,0.8296422487223167,0.08404315729699033,0.8194207836456557,0.08404315729699033,0.8143100511073252,0.07382169222032935,1.0,0.1538898353208405,0.988074957410562,0.6734809767177738,0.2913117546848381,0.8637137989778534,0.0,0.36342986939239014,0.3957978421351508,0.010221465076660914,0.7700170357751275,0.0,0.8500851788756386,0.027825099375354902
Circle,0.8075370121130553,0.019291161956034072,0.7994616419919247,0.017496635262449454,0.7994616419919247,0.01121579183490352,0.825033647375505,0.01659937191565726,1.0,0.24046657694033197,0.660385823239121,0.8416330192911619,0.0,0.561686855091969,0.2723194257514581,0.04351727231942562,0.7326155226558997,0.0,0.7873485868102289,0.0314042171377299
Circle,0.8111165764879485,0.10329562223315292,0.8057058534185929,0.10329562223315292,0.8017707820954253,0.10329562223315292,1.0,0.250860796851943,0.5474667978357104,0.8396458435809144,0.0,0.5174618789965566,0.2238071815051649,0.09149040826364964,0.6502705361534676,0.0,0.7702902115100836,0.08362026561731427,0.775700934579439,0.08558780127889813
Circle,0.8213166144200627,0.045454545454545484,0.8061650992685475,0.040752351097178716,0.8526645768025076,0.06112852664576804,1.0,0.3683385579937306,0.7507836990595611,0.9717868338557997,0.009926854754440844,0.8840125391849531,0.0,0.28683385579937287,0.44566353187042845,0.0,0.790491118077325,0.02925809822361543,0.8401253918495297,0.03605015673981194
Circle,0.8661087866108786,0.06694560669456066,0.8535564853556485,0.06694560669456066,0.9037656903765691,0.11297071129707113,1.0,0.49372384937238495,0.3807531380753138,0.9079497907949791,0.0,0.5439330543933054,0.24686192468619247,0.1297071129707113,0.6861924686192469,0.0,0.8535564853556485,0.02092050209205021,0.8702928870292888,0.02510460251046025
Circle,0.6172218730358264,0.09050911376492772,0.6668761785040853,0.08485229415461974,0.8535512256442491,0.19044626021370203,0.9000628535512255,0.7712130735386549,0.3494657448145817,1.0,0.0,0.5468258956631048,0.20238843494657413,0.10747957259585167,0.5650534255185417,0.0,0.6706473915776241,0.011313639220615965,0.6794468887492142,0.011313639220615965
Circle,0.5396825396825397,0.031746031746031744,0.5396825396825397,0.015873015873015872,0.5317460317460317,0.015873015873015872,0.7301587301587301,0.023809523809523808,1.0,0.5,0.4603174603174603,0.8015873015873016,0.0,0.4126984126984127,0.3253968253968254,0.05555555555555555,0.5158730158730159,0.0,0.5238095238095238,0.0
Circle,0.65625,0.078125,0.65625,0.0703125,0.6640625,0.0703125,0.9765625,0.203125,1.0,0.8515625,0.1640625,0.9375,0.0,0.3359375,0.46875,0.0234375,0.7578125,0.0,0.796875,0.0
Circle,0.6906077348066298,0.0,0.6666666666666667,0.0,0.7016574585635359,0.0,1.0,0.19337016574585636,0.7642725598526705,0.8876611418047882,0.08839779005524878,0.8729281767955802,0.0,0.30939226519337015,0.37569060773480634,7.851300947625416e-17,0.611418047882136,0.020257826887661128,0.6519337016574586,0.027624309392265192
