label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19
Circle,0.8682874699438954,0.11033930002671652,0.8632113278119157,0.11033930002671652,0.8632113278119157,0.11033930002671652,0.8565321934277319,0.11033930002671652,0.8530590435479564,0.11033930002671652,0.8765695965802834,0.11301095378039011,0.9465669249265297,0.14987977558108465,1.0,0.2628907293614746,0.9532460593107136,0.4683409030189686,0.7039807640929739,0.6647074539139726,0.3734971947635591,0.7387122628907297,0.12022441891530884,0.6516163505209727,0.0,0.46940956452043814,0.03980764092973549,0.2575474218541277,0.2233502538071065,0.0814854394870425,0.45792145337964196,0.0,0.6548223350253807,0.004007480630510256,0.7683676195565057,0.0542345711995725,0.8113812449906493,0.09350788137857327,0.8175260486240984,0.11033930002671652
Circle,0.8650856389986826,0.1702239789196311,0.8600790513833994,0.1702239789196311,0.8600790513833994,0.1702239789196311,0.8600790513833994,0.1702239789196311,0.8600790513833994,0.1702239789196311,0.8640316205533598,0.1702239789196311,0.9111989459815548,0.18656126482213442,0.9862977602108038,0.2729907773386035,1.0,0.45902503293807667,0.7596837944664028,0.651646903820817,0.38998682476943347,0.7309617918313571,0.1241106719367588,0.6611330698287219,0.0,0.4956521739130432,0.04163372859025052,0.2919631093544136,0.226613965744401,0.11857707509881404,0.4563899868247696,0.02239789196310928,0.6513833992094865,0.0,0.7652173913043481,0.028458498023715514,0.814229249011858,0.05928853754940709,0.8200263504611333,0.08010540184453228
Circle,0.9699735060347366,0.1156903149838092,0.9699735060347366,0.1156903149838092,0.9699735060347366,0.1156903149838092,0.9699735060347366,0.1156903149838092,0.9699735060347366,0.1156903149838092,0.9808654695319399,0.1265822784810126,1.0,0.1713276420370915,0.9879305269355315,0.2973211657344715,0.8972622902561084,0.5033853400058874,0.6302619958787169,0.6891374742419779,0.29643803355902293,0.7474241978216071,0.09390638798940246,0.6576390933176334,0.0,0.4833676773623785,0.03414777745069181,0.28348542831910506,0.18663526641153935,0.11392405063291161,0.37238740064763015,0.025610833088018776,0.5342949661465998,0.0,0.6414483367677362,0.018545775684427487,0.6853105681483662,0.04974977921695596,0.6959081542537533,0.0709449514277303
Circle,0.7739832350201803,0.08227258615336855,0.7739832350201803,0.08227258615336855,0.7739832350201803,0.08227258615336855,0.7739832350201803,0.08227258615336855,0.7739832350201803,0.08227258615336855,0.7739832350201803,0.08227258615336855,0.7739832350201803,0.08227258615336855,0.7854703508227262,0.08227258615336855,0.8643278484942567,0.10214219186588026,0.9823036324122947,0.22508537721204608,1.0,0.5082272586153371,0.715616268239677,0.7742936976094384,0.2992859360447064,0.8270723377832974,0.039118286246506914,0.655386525923626,0.0,0.3831108351443649,0.19000310462589287,0.14032909034461333,0.463831108351444,0.02390561937286559,0.67649798199317,0.0,0.7746041601986963,0.017696367587705687,0.8034771809996898,0.040981061782055274
Circle,0.7680658873538789,0.013283740701381459,0.763018065887354,0.013283740701381459,0.763018065887354,0.013283740701381459,0.7598299681190224,0.013283740701381459,0.757970244420829,0.013283740701381459,0.763815090329437,0.013549415515409096,0.8331562167906483,0.040116896918172155,0.9561636556854414,0.1352284803400639,1.0,0.3246546227417643,0.8212008501594049,0.5292242295430394,0.4426142401700315,0.6447927736450585,0.13868225292242276,0.6081296493092453,0.0,0.4527098831030817,0.04543039319872498,0.25053134962805496,0.2720510095642936,0.08209351753453763,0.5249734325185977,0.006641870350690657,0.6907545164718387,0.0,0.7725823591923489,0.011158342189160356,0.8063230605738577,0.01833156216790643,0.8235919234856537,0.01833156216790643
Circle,0.8054054054054054,0.05945945945945946,0.8,0.05945945945945946,0.7891891891891892,0.05945945945945946,0.7891891891891892,0.05945945945945946,0.7891891891891892,0.05945945945945946,0.7945945945945946,0.05945945945945946,0.8648648648648649,0.07027027027027027,0.9567567567567568,0.13513513513513514,1.0,0.2594594594594595,0.9351351351351351,0.42162162162162165,0.6972972972972973,0.5675675675675675,0.3621621621621622,0.6270270270270271,0.11351351351351352,0.5567567567567567,0.0,0.4,0.07027027027027027,0.22162162162162163,0.25405405405405407,0.08108108108108109,0.4540540540540541,0.016216216216216217,0.5945945945945946,0.0,0.6648648648648648,0.005405405405405406,0.6918918918918919,0.016216216216216217
Circle,0.6911504424778763,0.0,0.6852507374631269,0.0,0.6743362831858408,0.0,0.6743362831858408,0.0,0.6743362831858408,0.0,0.6772861356932154,0.0,0.7277286135693218,0.00914454277286146,0.8469026548672569,0.05368731563421839,0.9598820058997054,0.18348082595870222,1.0,0.4112094395280241,0.7852507374631268,0.6212389380530976,0.33746312684365753,0.6964601769911505,0.0740412979351029,0.5802359882005899,0.0,0.3755162241887905,0.12802359882005931,0.1693215339233036,0.3882005899705017,0.04867256637168138,0.6351032448377586,0.0017699115044248295,0.7699115044247792,0.0,0.8191740412979355,0.01091445427728613,0.8256637168141595,0.022418879056047204
Circle,0.5586361933308355,0.028475084301236422,0.5526414387411015,0.028475084301236422,0.5466466841513675,0.028475084301236422,0.5443986511802172,0.028475084301236422,0.5443986511802172,0.028475084301236422,0.5458973398276508,0.02997377294866996,0.5983514424878232,0.05133008617459728,0.7680779318096665,0.12926189584113906,0.8872236792806293,0.3169726489321843,0.8587485949793933,0.5713750468340202,0.4881978269014616,0.7216185837392282,0.15848632446609204,0.7126264518546273,0.0,0.511802173098539,0.15324091420007466,0.2630198576245787,0.47283626826526803,0.1131509928812287,0.7347321094042714,0.03184713375796168,0.8917197452229298,0.003746721618583846,0.971150243536905,0.0,0.9940052454102658,0.0,1.0,0.0
Circle,0.745421717823059,0.03404694351302552,0.7438741294815577,0.03404694351302552,0.7405210214083053,0.03404694351302552,0.7405210214083053,0.03404694351302552,0.7405210214083053,0.03404694351302552,0.7461955119938094,0.03688418880577759,0.8148052618003608,0.07067320092855306,0.9448026824864587,0.1846788754191383,1.0,0.34743358266701063,0.8638122259478976,0.5403662625741555,0.508382770183131,0.6554036626257415,0.1650760897601239,0.6502450348207377,0.0,0.4838792881093628,0.04255867939128215,0.2599948413721947,0.2447768893474334,0.09182357492906895,0.4794944544751095,0.014702089244261024,0.6597884962599948,0.0,0.7459375806035594,0.011348981171008415,0.7683776115553265,0.014444157854010823,0.774825896311581,0.014444157854010823
Circle,0.6153846153846154,0.0,0.6153846153846154,0.0,0.6153846153846154,0.0,0.5961538461538461,0.0,0.5897435897435898,0.0,0.6474358974358975,0.00641025641025641,0.8205128205128205,0.0641025641025641,0.9615384615384616,0.20512820512820512,1.0,0.4423076923076923,0.7948717948717948,0.6730769230769231,0.33974358974358976,0.7564102564102564,0.057692307692307696,0.6153846153846154,0.0,0.36538461538461536,0.19230769230769232,0.16025641025641027,0.4230769230769231,0.05128205128205128,0.5641025641025641,0.01282051282051282,0.6410256410256411,0.00641025641025641,0.6730769230769231,0.00641025641025641,0.6858974358974359,0.0,0.6923076923076923,0.0
Circle,0.8230245634803194,0.17993489197987567,0.8171056525599286,0.17993489197987567,0.8117786327315771,0.17431192660550457,0.8117786327315771,0.17431192660550457,0.8117786327315771,0.17431192660550457,0.8162178159218701,0.17431192660550457,0.872743415211601,0.20183486238532106,0.9704054453980465,0.33382657591003273,1.0,0.5720627404557562,0.7883989345960336,0.7022787807043506,0.37377922462266916,0.6907369044095883,0.09618230245634772,0.5696951760875996,0.0,0.3654927493341222,0.13879846108316063,0.1672092335010356,0.37170760580053297,0.05534181710565237,0.5691032849955607,0.007990529742527442,0.6818585380290024,0.0,0.7312814442142643,0.0,0.7496300680674752,0.0,0.755548978987866,0.0
